timestamp_ms,performance_score,confidence_score,stress_score,engagement_score,posture_score,openness_score,fidget_score,lean,dominant_emotion,face_stress,face_confidence,eye_contact,tone_label,pitch_mean,pitch_variance,energy,speaking_rate,pause_ratio,tone_overall
1833.9293003082275,0.44,0.456,0.586,0.453,1.0,0.504,1.0,neutral,surprise,0.326,0.256,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
1989.8464679718018,0.432,0.445,0.586,0.439,1.0,0.458,1.0,neutral,surprise,0.326,0.256,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2021.3053226470947,0.44,0.456,0.586,0.453,1.0,0.504,1.0,neutral,surprise,0.326,0.256,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2052.8364181518555,0.451,0.461,0.605,0.503,1.0,0.538,1.0,neutral,surprise,0.273,0.157,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2193.934202194214,0.432,0.436,0.605,0.472,1.0,0.434,1.0,neutral,surprise,0.273,0.157,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2225.947380065918,0.433,0.437,0.605,0.472,1.0,0.436,1.0,neutral,surprise,0.273,0.157,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2256.6423416137695,0.451,0.449,0.605,0.518,1.0,0.487,1.0,neutral,surprise,0.179,0.075,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2414.731025695801,0.448,0.445,0.605,0.514,1.0,0.474,1.0,neutral,surprise,0.179,0.075,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2448.6560821533203,0.449,0.447,0.605,0.516,1.0,0.479,1.0,neutral,surprise,0.179,0.075,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2480.5572032928467,0.444,0.463,0.577,0.447,1.0,0.528,1.0,neutral,surprise,0.335,0.286,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2634.793758392334,0.47,0.498,0.577,0.493,1.0,0.682,1.0,neutral,surprise,0.335,0.286,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2686.697483062744,0.478,0.508,0.577,0.506,1.0,0.726,1.0,neutral,surprise,0.335,0.286,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2728.0826568603516,0.476,0.491,0.601,0.549,1.0,0.665,1.0,neutral,surprise,0.245,0.138,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
3284.989833831787,0.472,0.485,0.601,0.542,1.0,0.642,1.0,neutral,surprise,0.245,0.138,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
3346.1430072784424,0.467,0.479,0.601,0.533,1.0,0.614,1.0,neutral,surprise,0.245,0.138,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
3413.8269424438477,0.462,0.485,0.577,0.48,1.0,0.59,1.0,neutral,neutral,0.422,0.29,True,hesitant,2132.48,281887.77,0.001,0.1909,0.945,0.297
3711.7903232574463,0.438,0.455,0.577,0.437,1.0,0.444,1.0,neutral,neutral,0.422,0.29,True,hesitant,2132.48,281887.77,0.001,0.1909,0.945,0.297
3767.2414779663086,0.442,0.46,0.577,0.443,1.0,0.467,1.0,neutral,neutral,0.422,0.29,True,hesitant,2132.48,281887.77,0.001,0.1909,0.945,0.297
3819.8623657226562,0.45,0.469,0.57,0.452,1.0,0.506,1.0,neutral,neutral,0.415,0.307,True,hesitant,2132.48,281887.77,0.001,0.1909,0.945,0.297
4166.6717529296875,0.441,0.457,0.57,0.434,1.0,0.448,1.0,neutral,neutral,0.415,0.307,True,hesitant,2132.48,281887.77,0.001,0.1909,0.945,0.297
4215.119361877441,0.445,0.462,0.57,0.441,1.0,0.47,1.0,neutral,neutral,0.415,0.307,True,hesitant,2132.48,281887.77,0.001,0.1909,0.945,0.297
4257.007837295532,0.439,0.472,0.618,0.466,1.0,0.492,1.0,backward,contempt,0.535,0.364,True,hesitant,2132.48,281887.77,0.001,0.1909,0.945,0.297
4527.853965759277,0.438,0.471,0.618,0.466,1.0,0.49,1.0,backward,contempt,0.535,0.364,True,hesitant,2132.48,281887.77,0.001,0.1909,0.945,0.297
4559.714078903198,0.428,0.458,0.618,0.446,1.0,0.425,1.0,backward,contempt,0.535,0.364,True,hesitant,2132.48,281887.77,0.001,0.1909,0.945,0.297
4591.105699539185,0.45,0.478,0.657,0.541,1.0,0.553,1.0,backward,contempt,0.604,0.306,False,hesitant,2132.48,281887.77,0.001,0.1909,0.945,0.297
4744.988203048706,0.451,0.48,0.657,0.544,1.0,0.563,1.0,backward,contempt,0.604,0.306,False,hesitant,2132.48,281887.77,0.001,0.1909,0.945,0.297
4777.379512786865,0.465,0.498,0.657,0.57,1.0,0.649,1.0,backward,contempt,0.604,0.306,False,hesitant,2132.48,281887.77,0.001,0.1909,0.945,0.297
4808.771848678589,0.478,0.515,0.646,0.58,1.0,0.732,1.0,backward,contempt,0.581,0.319,False,hesitant,2132.48,281887.77,0.001,0.1909,0.945,0.297
4950.505971908569,0.47,0.505,0.646,0.565,1.0,0.681,1.0,backward,contempt,0.581,0.319,False,hesitant,2132.48,281887.77,0.001,0.1909,0.945,0.297
4981.750726699829,0.448,0.477,0.646,0.524,1.0,0.543,1.0,backward,contempt,0.581,0.319,False,hesitant,2132.48,281887.77,0.001,0.1909,0.945,0.297
5015.893220901489,0.466,0.501,0.629,0.535,1.0,0.661,1.0,backward,contempt,0.546,0.321,False,hesitant,2132.48,281887.77,0.001,0.1909,0.945,0.297
5275.961875915527,0.47,0.485,0.604,0.54,1.0,0.643,1.0,backward,contempt,0.546,0.321,False,hesitant,1630.14,848768.73,0.0045,0.1691,0.813,0.373
5305.113077163696,0.457,0.47,0.604,0.512,1.0,0.55,1.0,backward,contempt,0.546,0.321,False,hesitant,1630.14,848768.73,0.0045,0.1691,0.813,0.373
5337.939977645874,0.442,0.456,0.623,0.502,1.0,0.481,1.0,backward,contempt,0.61,0.287,True,hesitant,1630.14,848768.73,0.0045,0.1691,0.813,0.373
5519.845247268677,0.43,0.443,0.623,0.477,1.0,0.398,1.0,backward,contempt,0.61,0.287,True,hesitant,1630.14,848768.73,0.0045,0.1691,0.813,0.373
5557.429790496826,0.43,0.443,0.623,0.477,1.0,0.398,1.0,backward,contempt,0.61,0.287,True,hesitant,1630.14,848768.73,0.0045,0.1691,0.813,0.373
5600.654125213623,0.418,0.439,0.597,0.41,1.0,0.35,1.0,backward,neutral,0.523,0.338,True,hesitant,1630.14,848768.73,0.0045,0.1691,0.813,0.373
5799.704313278198,0.459,0.484,0.597,0.494,1.0,0.63,1.0,backward,neutral,0.523,0.338,True,hesitant,1630.14,848768.73,0.0045,0.1691,0.813,0.373
5836.659669876099,0.467,0.493,0.597,0.51,1.0,0.683,1.0,backward,neutral,0.523,0.338,True,hesitant,1630.14,848768.73,0.0045,0.1691,0.813,0.373
5872.8203773498535,0.468,0.487,0.588,0.512,1.0,0.635,1.0,backward,contempt,0.501,0.367,True,hesitant,1630.14,848768.73,0.0045,0.1691,0.813,0.373
6083.557605743408,0.417,0.432,0.588,0.407,1.0,0.287,1.0,backward,contempt,0.501,0.367,True,hesitant,1630.14,848768.73,0.0045,0.1691,0.813,0.373
6119.737148284912,0.415,0.429,0.588,0.402,1.0,0.269,1.0,backward,contempt,0.501,0.367,True,hesitant,1630.14,848768.73,0.0045,0.1691,0.813,0.373
6153.184175491333,0.442,0.394,0.523,0.457,1.0,0.145,1.0,backward,neutral,0.0,0.5,False,hesitant,1630.14,848768.73,0.0045,0.1691,0.813,0.373
6193.663120269775,0.466,0.422,0.523,0.504,1.0,0.302,1.0,backward,neutral,0.0,0.5,False,hesitant,1630.14,848768.73,0.0045,0.1691,0.813,0.373
6238.261938095093,0.474,0.431,0.523,0.521,1.0,0.357,1.0,backward,neutral,0.0,0.5,False,hesitant,1630.14,848768.73,0.0045,0.1691,0.813,0.373
6270.0514793396,0.472,0.429,0.523,0.517,1.0,0.346,1.0,backward,neutral,0.0,0.5,False,hesitant,1630.14,848768.73,0.0045,0.1691,0.813,0.373
6306.392431259155,0.472,0.429,0.523,0.517,1.0,0.344,1.0,backward,neutral,0.0,0.5,False,hesitant,1630.14,848768.73,0.0045,0.1691,0.813,0.373
6343.665361404419,0.475,0.432,0.523,0.522,1.0,0.362,1.0,backward,neutral,0.0,0.5,False,hesitant,1630.14,848768.73,0.0045,0.1691,0.813,0.373
6379.737377166748,0.474,0.431,0.523,0.52,1.0,0.356,1.0,backward,neutral,0.0,0.5,False,hesitant,1630.14,848768.73,0.0045,0.1691,0.813,0.373
6421.535015106201,0.47,0.426,0.523,0.513,1.0,0.331,1.0,backward,neutral,0.0,0.5,False,hesitant,1630.14,848768.73,0.0045,0.1691,0.813,0.373
6453.900575637817,0.468,0.424,0.523,0.509,1.0,0.319,1.0,backward,neutral,0.0,0.5,False,hesitant,1630.14,848768.73,0.0045,0.1691,0.813,0.373
6489.588975906372,0.469,0.426,0.523,0.511,1.0,0.326,1.0,backward,neutral,0.0,0.5,False,hesitant,1630.14,848768.73,0.0045,0.1691,0.813,0.373
6535.057544708252,0.472,0.429,0.523,0.518,1.0,0.348,1.0,backward,neutral,0.0,0.5,False,hesitant,1630.14,848768.73,0.0045,0.1691,0.813,0.373
6565.962791442871,0.473,0.43,0.523,0.518,1.0,0.349,1.0,backward,neutral,0.0,0.5,False,hesitant,1630.14,848768.73,0.0045,0.1691,0.813,0.373
6596.798896789551,0.434,0.446,0.579,0.436,1.0,0.354,1.0,backward,neutral,0.48,0.398,True,hesitant,1630.14,848768.73,0.0045,0.1691,0.813,0.373
6785.130500793457,0.459,0.473,0.579,0.487,1.0,0.525,1.0,backward,neutral,0.48,0.398,True,hesitant,1630.14,848768.73,0.0045,0.1691,0.813,0.373
6820.09482383728,0.439,0.451,0.579,0.445,1.0,0.384,1.0,backward,neutral,0.48,0.398,True,hesitant,1630.14,848768.73,0.0045,0.1691,0.813,0.373
6868.8554763793945,0.448,0.467,0.593,0.474,1.0,0.51,1.0,backward,contempt,0.515,0.368,False,hesitant,1630.14,848768.73,0.0045,0.1691,0.813,0.373
7056.72550201416,0.464,0.488,0.546,0.447,1.0,0.466,1.0,backward,contempt,0.515,0.368,False,hesitant,2120.82,303526.15,0.0,0.1954,1.0,0.429
7094.541788101196,0.468,0.493,0.546,0.456,1.0,0.495,1.0,backward,contempt,0.515,0.368,False,hesitant,2120.82,303526.15,0.0,0.1954,1.0,0.429
7125.818252563477,0.474,0.502,0.54,0.457,1.0,0.54,1.0,backward,neutral,0.502,0.369,True,hesitant,2120.82,303526.15,0.0,0.1954,1.0,0.429
7284.1551303863525,0.463,0.489,0.54,0.437,1.0,0.474,1.0,backward,neutral,0.502,0.369,True,hesitant,2120.82,303526.15,0.0,0.1954,1.0,0.429
7325.2854347229,0.473,0.501,0.54,0.456,1.0,0.536,1.0,backward,neutral,0.502,0.369,True,hesitant,2120.82,303526.15,0.0,0.1954,1.0,0.429
7356.354713439941,0.474,0.497,0.543,0.466,1.0,0.525,1.0,backward,contempt,0.508,0.356,True,hesitant,2120.82,303526.15,0.0,0.1954,1.0,0.429
7512.099742889404,0.496,0.525,0.543,0.509,1.0,0.67,1.0,backward,contempt,0.508,0.356,True,hesitant,2120.82,303526.15,0.0,0.1954,1.0,0.429
7545.722007751465,0.511,0.542,0.543,0.537,1.0,0.764,1.0,backward,contempt,0.508,0.356,True,hesitant,2120.82,303526.15,0.0,0.1954,1.0,0.429
7579.145193099976,0.508,0.545,0.531,0.509,1.0,0.77,1.0,backward,neutral,0.483,0.373,True,hesitant,2120.82,303526.15,0.0,0.1954,1.0,0.429
7874.8486042022705,0.496,0.531,0.531,0.487,1.0,0.698,1.0,backward,neutral,0.483,0.373,True,hesitant,2120.82,303526.15,0.0,0.1954,1.0,0.429
7915.338039398193,0.473,0.503,0.531,0.442,1.0,0.548,1.0,backward,neutral,0.483,0.373,True,hesitant,2120.82,303526.15,0.0,0.1954,1.0,0.429
7965.716123580933,0.465,0.495,0.532,0.427,1.0,0.5,1.0,backward,neutral,0.485,0.377,True,hesitant,2120.82,303526.15,0.0,0.1954,1.0,0.429
8222.07260131836,0.463,0.493,0.532,0.423,1.0,0.489,1.0,backward,neutral,0.485,0.377,True,hesitant,2120.82,303526.15,0.0,0.1954,1.0,0.429
8276.22652053833,0.463,0.492,0.532,0.423,1.0,0.488,1.0,backward,neutral,0.485,0.377,True,hesitant,2120.82,303526.15,0.0,0.1954,1.0,0.429
8320.333480834961,0.459,0.486,0.554,0.444,1.0,0.468,1.0,backward,contempt,0.532,0.353,True,hesitant,2120.82,303526.15,0.0,0.1954,1.0,0.429
8591.59779548645,0.503,0.539,0.554,0.528,1.0,0.748,1.0,backward,contempt,0.532,0.353,True,hesitant,2120.82,303526.15,0.0,0.1954,1.0,0.429
8674.677848815918,0.506,0.543,0.554,0.534,1.0,0.767,1.0,backward,contempt,0.532,0.353,True,hesitant,2120.82,303526.15,0.0,0.1954,1.0,0.429
8760.737895965576,0.469,0.517,0.622,0.52,1.0,0.78,1.0,backward,neutral,0.498,0.375,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
9144.765377044678,0.461,0.507,0.622,0.505,1.0,0.727,1.0,backward,neutral,0.498,0.375,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
9205.291271209717,0.459,0.504,0.622,0.501,1.0,0.714,1.0,backward,neutral,0.498,0.375,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
9253.86357307434,0.457,0.501,0.637,0.516,1.0,0.706,1.0,backward,contempt,0.524,0.358,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
9462.403297424316,0.458,0.502,0.637,0.517,1.0,0.71,1.0,backward,contempt,0.524,0.358,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
9492.331743240356,0.457,0.501,0.637,0.515,1.0,0.702,1.0,backward,contempt,0.524,0.358,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
9523.967981338501,0.468,0.509,0.622,0.524,1.0,0.737,1.0,backward,contempt,0.499,0.379,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
9692.603588104248,0.467,0.509,0.622,0.523,1.0,0.734,1.0,backward,contempt,0.499,0.379,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
9727.258205413818,0.46,0.5,0.622,0.508,1.0,0.685,1.0,backward,contempt,0.499,0.379,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
9759.882926940918,0.454,0.494,0.625,0.501,1.0,0.661,1.0,backward,contempt,0.504,0.374,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
9915.583610534668,0.455,0.495,0.625,0.501,1.0,0.663,1.0,backward,contempt,0.504,0.374,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
9946.861505508423,0.457,0.498,0.625,0.506,1.0,0.678,1.0,backward,contempt,0.504,0.374,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
9979.185819625854,0.47,0.529,0.635,0.525,1.0,0.699,0.851,backward,contempt,0.519,0.359,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
10136.077404022217,0.471,0.526,0.635,0.531,1.0,0.717,0.884,backward,contempt,0.519,0.359,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
10166.88847541809,0.472,0.529,0.635,0.529,1.0,0.711,0.857,backward,contempt,0.519,0.359,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
10198.179960250854,0.472,0.542,0.649,0.532,1.0,0.712,0.786,backward,contempt,0.544,0.341,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
10364.884853363037,0.475,0.555,0.649,0.527,1.0,0.695,0.701,backward,contempt,0.544,0.341,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
10398.8356590271,0.471,0.552,0.649,0.518,1.0,0.666,0.685,backward,contempt,0.544,0.341,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
10433.487892150879,0.476,0.554,0.626,0.505,1.0,0.649,0.671,backward,contempt,0.504,0.37,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
10586.650133132935,0.475,0.55,0.626,0.505,1.0,0.652,0.696,backward,contempt,0.504,0.37,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
10618.003129959106,0.481,0.562,0.626,0.512,1.0,0.674,0.656,backward,contempt,0.504,0.37,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
10679.841756820679,0.485,0.567,0.611,0.501,1.0,0.713,0.67,backward,neutral,0.475,0.378,True,hesitant,2285.71,0.0,0.0,0.2008,1.0,0.265
10887.86506652832,0.415,0.459,0.611,0.394,1.0,0.357,0.883,backward,neutral,0.475,0.378,True,hesitant,2285.71,0.0,0.0,0.2008,1.0,0.265
10918.155670166016,0.426,0.471,0.611,0.417,1.0,0.434,0.896,backward,neutral,0.475,0.378,True,hesitant,2285.71,0.0,0.0,0.2008,1.0,0.265
10952.185869216919,0.402,0.443,0.636,0.398,1.0,0.327,0.923,backward,contempt,0.52,0.357,True,hesitant,2285.71,0.0,0.0,0.2008,1.0,0.265
11093.754768371582,0.4,0.439,0.636,0.396,1.0,0.32,0.936,backward,contempt,0.52,0.357,True,hesitant,2285.71,0.0,0.0,0.2008,1.0,0.265
11124.738693237305,0.39,0.433,0.636,0.369,1.0,0.229,0.879,backward,contempt,0.52,0.357,True,hesitant,2285.71,0.0,0.0,0.2008,1.0,0.265
11158.218383789062,0.428,0.475,0.636,0.449,1.0,0.485,0.92,backward,contempt,0.521,0.361,True,hesitant,2285.71,0.0,0.0,0.2008,1.0,0.265
11327.529191970825,0.433,0.472,0.636,0.469,1.0,0.552,1.0,backward,contempt,0.521,0.361,True,hesitant,2285.71,0.0,0.0,0.2008,1.0,0.265
11360.459804534912,0.437,0.476,0.636,0.476,1.0,0.574,1.0,backward,contempt,0.521,0.361,True,hesitant,2285.71,0.0,0.0,0.2008,1.0,0.265
11390.97809791565,0.435,0.474,0.624,0.459,1.0,0.559,1.0,backward,neutral,0.498,0.367,True,hesitant,2285.71,0.0,0.0,0.2008,1.0,0.265
11538.785934448242,0.439,0.479,0.624,0.467,1.0,0.587,1.0,backward,neutral,0.498,0.367,True,hesitant,2285.71,0.0,0.0,0.2008,1.0,0.265
11571.53296470642,0.44,0.48,0.624,0.469,1.0,0.594,1.0,backward,neutral,0.498,0.367,True,hesitant,2285.71,0.0,0.0,0.2008,1.0,0.265
11604.81882095337,0.447,0.486,0.621,0.481,1.0,0.622,1.0,backward,neutral,0.494,0.374,True,hesitant,2285.71,0.0,0.0,0.2008,1.0,0.265
11745.87869644165,0.445,0.484,0.621,0.477,1.0,0.61,1.0,backward,neutral,0.494,0.374,True,hesitant,2285.71,0.0,0.0,0.2008,1.0,0.265
11777.59599685669,0.433,0.47,0.621,0.454,1.0,0.532,1.0,backward,neutral,0.494,0.374,True,hesitant,2285.71,0.0,0.0,0.2008,1.0,0.265
11810.9610080719,0.435,0.475,0.63,0.464,1.0,0.538,0.976,backward,contempt,0.512,0.373,True,hesitant,2285.71,0.0,0.0,0.2008,1.0,0.265
11967.555522918701,0.441,0.486,0.63,0.47,1.0,0.559,0.943,backward,contempt,0.512,0.373,True,hesitant,2285.71,0.0,0.0,0.2008,1.0,0.265
12003.124237060547,0.442,0.494,0.63,0.465,1.0,0.542,0.883,backward,contempt,0.512,0.373,True,hesitant,2285.71,0.0,0.0,0.2008,1.0,0.265
12036.201477050781,0.44,0.495,0.622,0.449,1.0,0.516,0.853,backward,contempt,0.498,0.378,True,hesitant,2285.71,0.0,0.0,0.2008,1.0,0.265
12222.5821018219,0.452,0.51,0.622,0.471,1.0,0.591,0.848,backward,contempt,0.498,0.378,True,hesitant,2285.71,0.0,0.0,0.2008,1.0,0.265
12254.081726074219,0.462,0.528,0.622,0.483,1.0,0.63,0.791,backward,contempt,0.498,0.378,True,hesitant,2285.71,0.0,0.0,0.2008,1.0,0.265
12291.10836982727,0.47,0.548,0.642,0.51,1.0,0.629,0.673,backward,contempt,0.531,0.352,True,hesitant,2285.71,0.0,0.0,0.2008,1.0,0.265
12492.97308921814,0.455,0.507,0.642,0.506,1.0,0.616,0.875,backward,contempt,0.531,0.352,True,hesitant,2285.71,0.0,0.0,0.2008,1.0,0.265
12550.176620483398,0.438,0.485,0.642,0.478,1.0,0.521,0.894,backward,contempt,0.531,0.352,True,hesitant,2285.71,0.0,0.0,0.2008,1.0,0.265
12607.932090759277,0.425,0.465,0.65,0.466,1.0,0.387,0.847,backward,contempt,0.539,0.355,True,hesitant,2285.71,0.0,0.0,0.2009,1.0,0.265
13059.973001480103,0.429,0.463,0.65,0.482,1.0,0.438,0.908,backward,contempt,0.539,0.355,True,hesitant,2285.71,0.0,0.0,0.2009,1.0,0.265
13105.376720428467,0.443,0.472,0.65,0.519,1.0,0.562,0.98,backward,contempt,0.539,0.355,True,hesitant,2285.71,0.0,0.0,0.2009,1.0,0.265
13163.196086883545,0.452,0.484,0.649,0.533,1.0,0.642,0.994,backward,contempt,0.534,0.346,True,hesitant,2285.71,0.0,0.0,0.2009,1.0,0.265
13474.08938407898,0.431,0.458,0.649,0.493,1.0,0.509,1.0,backward,contempt,0.534,0.346,True,hesitant,2285.71,0.0,0.0,0.2009,1.0,0.265
13521.547317504883,0.432,0.46,0.649,0.495,1.0,0.515,1.0,backward,contempt,0.534,0.346,True,hesitant,2285.71,0.0,0.0,0.2009,1.0,0.265
13564.817190170288,0.465,0.503,0.645,0.549,1.0,0.741,1.0,backward,contempt,0.531,0.36,True,hesitant,2285.71,0.0,0.0,0.2009,1.0,0.265
13857.930660247803,0.464,0.502,0.645,0.547,1.0,0.735,1.0,backward,contempt,0.531,0.36,True,hesitant,2285.71,0.0,0.0,0.2009,1.0,0.265
13904.177904129028,0.461,0.498,0.645,0.542,1.0,0.717,1.0,backward,contempt,0.531,0.36,True,hesitant,2285.71,0.0,0.0,0.2009,1.0,0.265
13951.720237731934,0.45,0.486,0.648,0.521,1.0,0.654,1.0,backward,contempt,0.535,0.354,True,hesitant,2285.71,0.0,0.0,0.2009,1.0,0.265
14184.924602508545,0.434,0.467,0.648,0.49,1.0,0.551,1.0,backward,contempt,0.535,0.354,True,hesitant,2285.71,0.0,0.0,0.2009,1.0,0.265
14234.426736831665,0.431,0.464,0.648,0.486,1.0,0.537,1.0,backward,contempt,0.535,0.354,True,hesitant,2285.71,0.0,0.0,0.2009,1.0,0.265
14277.957916259766,0.447,0.488,0.648,0.511,1.0,0.665,1.0,backward,contempt,0.533,0.351,True,hesitant,2285.71,0.0,0.0,0.2009,1.0,0.265
14453.682899475098,0.428,0.465,0.648,0.473,1.0,0.54,1.0,backward,contempt,0.533,0.351,True,hesitant,2285.71,0.0,0.0,0.2009,1.0,0.265
14502.04610824585,0.425,0.466,0.648,0.463,1.0,0.506,0.956,backward,contempt,0.533,0.351,True,hesitant,2285.71,0.0,0.0,0.2009,1.0,0.265
14544.561624526978,0.426,0.479,0.661,0.466,1.0,0.49,0.88,backward,contempt,0.563,0.324,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
14729.175329208374,0.437,0.504,0.661,0.473,1.0,0.514,0.775,backward,contempt,0.563,0.324,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
14761.025190353394,0.435,0.504,0.661,0.465,1.0,0.487,0.748,backward,contempt,0.563,0.324,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
14793.681383132935,0.445,0.518,0.66,0.481,1.0,0.485,0.674,backward,contempt,0.566,0.337,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
14940.513372421265,0.447,0.52,0.66,0.485,1.0,0.501,0.68,backward,contempt,0.566,0.337,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
14975.63910484314,0.45,0.542,0.66,0.472,1.0,0.455,0.523,backward,contempt,0.566,0.337,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
15006.449699401855,0.459,0.561,0.651,0.468,1.0,0.48,0.451,backward,contempt,0.547,0.345,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
15173.63166809082,0.452,0.555,0.651,0.451,1.0,0.424,0.425,backward,contempt,0.547,0.345,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
15201.97081565857,0.446,0.545,0.651,0.445,1.0,0.404,0.455,backward,contempt,0.547,0.345,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
15236.398220062256,0.456,0.553,0.645,0.461,1.0,0.404,0.421,backward,contempt,0.538,0.36,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
15392.097473144531,0.458,0.556,0.645,0.465,1.0,0.418,0.419,backward,contempt,0.538,0.36,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
15429.481506347656,0.448,0.54,0.645,0.449,1.0,0.365,0.452,backward,contempt,0.538,0.36,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
15459.985971450806,0.45,0.547,0.656,0.459,1.0,0.367,0.408,backward,contempt,0.558,0.345,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
15608.01649093628,0.455,0.551,0.656,0.473,1.0,0.412,0.436,backward,contempt,0.558,0.345,True,hesitant,2285.71,0.0,0.0,0.201,1.0,0.265
