timestamp_ms,performance_score,confidence_score,stress_score,engagement_score,posture_score,openness_score,fidget_score,lean,dominant_emotion,face_stress,face_confidence,eye_contact,tone_label,pitch_mean,pitch_variance,energy,speaking_rate,pause_ratio,tone_overall
2587.4531269073486,0.497,0.578,0.588,0.503,1.0,0.695,0.657,neutral,neutral,0.338,0.267,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2615.758180618286,0.504,0.574,0.563,0.501,1.0,0.733,0.717,neutral,neutral,0.325,0.302,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2734.4818115234375,0.506,0.579,0.563,0.5,1.0,0.729,0.689,neutral,neutral,0.325,0.302,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2764.755964279175,0.506,0.584,0.563,0.495,1.0,0.714,0.651,neutral,neutral,0.325,0.302,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
2794.5988178253174,0.503,0.579,0.554,0.482,1.0,0.687,0.649,neutral,neutral,0.32,0.314,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
3109.7311973571777,0.492,0.553,0.554,0.473,1.0,0.657,0.735,neutral,neutral,0.32,0.314,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
3161.975622177124,0.492,0.55,0.554,0.477,1.0,0.671,0.765,neutral,neutral,0.32,0.314,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
3204.266309738159,0.482,0.561,0.579,0.46,1.0,0.666,0.719,neutral,neutral,0.383,0.355,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
3507.1635246276855,0.516,0.573,0.579,0.56,1.0,1.0,1.0,neutral,neutral,0.383,0.355,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
3552.175998687744,0.516,0.573,0.579,0.56,1.0,1.0,1.0,neutral,neutral,0.383,0.355,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
3596.5073108673096,0.503,0.565,0.677,0.641,1.0,0.975,1.0,neutral,surprise,0.386,0.134,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
3921.809673309326,0.47,0.52,0.677,0.584,1.0,0.787,1.0,forward,surprise,0.386,0.134,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
3960.761070251465,0.41,0.437,0.677,0.48,1.0,0.44,1.0,neutral,surprise,0.386,0.134,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
4010.1828575134277,0.426,0.449,0.692,0.536,1.0,0.483,1.0,neutral,surprise,0.309,0.027,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
4637.830018997192,0.397,0.409,0.692,0.488,1.0,0.322,1.0,neutral,surprise,0.309,0.027,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
4713.491439819336,0.398,0.41,0.692,0.49,1.0,0.328,1.0,neutral,surprise,0.309,0.027,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
4776.089668273926,0.406,0.401,0.651,0.477,1.0,0.291,1.0,forward,surprise,0.226,0.035,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
5200.910329818726,0.4,0.394,0.651,0.468,1.0,0.263,1.0,forward,surprise,0.226,0.035,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
5249.793767929077,0.398,0.39,0.651,0.464,1.0,0.248,1.0,forward,surprise,0.226,0.035,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
5289.496421813965,0.399,0.391,0.641,0.455,1.0,0.251,1.0,forward,surprise,0.233,0.057,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
5428.161859512329,0.405,0.399,0.641,0.465,1.0,0.284,1.0,forward,surprise,0.233,0.057,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
5457.931756973267,0.407,0.402,0.641,0.468,1.0,0.295,1.0,forward,surprise,0.233,0.057,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
5490.626096725464,0.412,0.413,0.649,0.481,1.0,0.341,1.0,forward,surprise,0.254,0.06,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
5706.133842468262,0.407,0.407,0.649,0.474,1.0,0.316,1.0,forward,surprise,0.254,0.06,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
5734.998464584351,0.403,0.401,0.649,0.466,1.0,0.29,1.0,forward,surprise,0.254,0.06,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
5767.659425735474,0.409,0.398,0.629,0.466,1.0,0.277,1.0,forward,surprise,0.199,0.05,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
5938.84801864624,0.414,0.405,0.629,0.475,1.0,0.308,1.0,forward,surprise,0.199,0.05,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
5970.76678276062,0.412,0.402,0.629,0.472,1.0,0.295,1.0,forward,surprise,0.199,0.05,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
6003.6914348602295,0.399,0.393,0.636,0.448,1.0,0.255,1.0,forward,surprise,0.248,0.079,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
6204.464435577393,0.403,0.398,0.636,0.456,1.0,0.28,1.0,forward,surprise,0.248,0.079,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
6233.271837234497,0.405,0.401,0.636,0.459,1.0,0.29,1.0,forward,surprise,0.248,0.079,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
6265.678882598877,0.368,0.365,0.613,0.351,1.0,0.107,0.99,forward,surprise,0.347,0.225,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
6424.524307250977,0.377,0.381,0.613,0.362,1.0,0.143,0.961,forward,surprise,0.347,0.225,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
6457.13210105896,0.386,0.389,0.613,0.383,1.0,0.212,0.993,forward,surprise,0.347,0.225,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
6488.472938537598,0.391,0.409,0.632,0.396,1.0,0.267,0.966,forward,surprise,0.396,0.249,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
6916.957378387451,0.382,0.393,0.632,0.385,1.0,0.23,1.0,forward,surprise,0.396,0.249,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
6957.300424575806,0.363,0.368,0.632,0.352,1.0,0.12,1.0,forward,surprise,0.396,0.249,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
6987.158298492432,0.356,0.379,0.677,0.368,1.0,0.144,1.0,forward,contempt,0.498,0.298,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
7146.122932434082,0.39,0.424,0.677,0.428,1.0,0.345,1.0,forward,contempt,0.498,0.298,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
7174.917221069336,0.405,0.444,0.677,0.456,1.0,0.436,1.0,forward,contempt,0.498,0.298,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
7210.4527950286865,0.412,0.449,0.647,0.439,1.0,0.464,1.0,forward,neutral,0.445,0.287,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
7376.9214153289795,0.421,0.461,0.647,0.455,1.0,0.517,1.0,forward,neutral,0.445,0.287,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
7404.564142227173,0.425,0.466,0.647,0.46,1.0,0.536,1.0,neutral,neutral,0.445,0.287,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
7436.136245727539,0.442,0.502,0.622,0.447,1.0,0.543,0.858,neutral,neutral,0.432,0.33,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
7584.5301151275635,0.44,0.502,0.622,0.44,1.0,0.52,0.834,neutral,neutral,0.432,0.33,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
7613.565444946289,0.442,0.508,0.622,0.439,1.0,0.517,0.805,neutral,neutral,0.432,0.33,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
7641.395807266235,0.446,0.512,0.617,0.441,1.0,0.516,0.781,neutral,neutral,0.42,0.322,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
7833.520412445068,0.456,0.528,0.617,0.456,1.0,0.566,0.758,neutral,neutral,0.42,0.322,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
7865.8177852630615,0.471,0.549,0.617,0.483,1.0,0.654,0.75,neutral,neutral,0.42,0.322,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
7899.2743492126465,0.477,0.571,0.622,0.484,1.0,0.658,0.659,neutral,neutral,0.43,0.327,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
8084.372043609619,0.475,0.575,0.622,0.472,1.0,0.616,0.599,neutral,neutral,0.43,0.327,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
8112.785816192627,0.476,0.58,0.622,0.47,1.0,0.61,0.57,neutral,neutral,0.43,0.327,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
8141.613483428955,0.479,0.582,0.585,0.433,1.0,0.58,0.545,neutral,neutral,0.406,0.38,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
8336.130142211914,0.475,0.572,0.585,0.431,1.0,0.573,0.585,neutral,neutral,0.406,0.38,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
8369.326829910278,0.473,0.57,0.585,0.427,1.0,0.56,0.58,neutral,neutral,0.406,0.38,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
8400.75659751892,0.476,0.582,0.581,0.418,1.0,0.542,0.508,neutral,neutral,0.404,0.387,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
8554.553270339966,0.474,0.585,0.581,0.41,1.0,0.517,0.469,neutral,neutral,0.404,0.387,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
8591.742515563965,0.476,0.591,0.581,0.41,1.0,0.516,0.444,neutral,neutral,0.404,0.387,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
8622.295141220093,0.466,0.584,0.614,0.422,1.0,0.506,0.461,neutral,neutral,0.442,0.369,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
8773.07939529419,0.468,0.589,0.614,0.421,1.0,0.505,0.434,neutral,neutral,0.442,0.369,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
8801.946878433228,0.468,0.589,0.614,0.422,1.0,0.506,0.431,neutral,neutral,0.442,0.369,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
8832.115888595581,0.47,0.573,0.577,0.405,1.0,0.484,0.489,neutral,neutral,0.396,0.382,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
9004.80341911316,0.472,0.575,0.577,0.409,1.0,0.498,0.496,neutral,neutral,0.396,0.382,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
9031.38780593872,0.474,0.58,0.577,0.409,1.0,0.497,0.472,neutral,neutral,0.396,0.382,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
9062.40177154541,0.476,0.583,0.573,0.408,1.0,0.502,0.461,neutral,neutral,0.388,0.38,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
9197.372913360596,0.479,0.588,0.573,0.412,1.0,0.516,0.453,neutral,neutral,0.388,0.38,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
9224.637746810913,0.48,0.592,0.573,0.411,1.0,0.514,0.435,neutral,neutral,0.388,0.38,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
9252.551555633545,0.48,0.6,0.584,0.414,1.0,0.5,0.376,neutral,neutral,0.395,0.363,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
9380.292177200317,0.481,0.598,0.584,0.419,1.0,0.518,0.402,neutral,neutral,0.395,0.363,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
9410.106182098389,0.477,0.592,0.584,0.415,1.0,0.506,0.418,neutral,neutral,0.395,0.363,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
9439.373970031738,0.478,0.594,0.583,0.414,1.0,0.51,0.419,neutral,neutral,0.404,0.381,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
9604.288101196289,0.477,0.592,0.583,0.414,1.0,0.51,0.428,neutral,neutral,0.404,0.381,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
9635.616779327393,0.474,0.585,0.583,0.41,1.0,0.498,0.448,neutral,neutral,0.404,0.381,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
9664.066553115845,0.463,0.56,0.567,0.384,1.0,0.451,0.534,neutral,neutral,0.396,0.409,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
9845.39532661438,0.441,0.52,0.567,0.358,1.0,0.364,0.637,neutral,neutral,0.396,0.409,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
9873.818159103394,0.439,0.521,0.567,0.35,1.0,0.336,0.604,neutral,neutral,0.396,0.409,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
9900.886058807373,0.448,0.508,0.519,0.338,1.0,0.351,0.695,neutral,neutral,0.339,0.428,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
10038.30623626709,0.445,0.496,0.519,0.344,1.0,0.372,0.777,neutral,neutral,0.339,0.428,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
10072.179317474365,0.427,0.464,0.519,0.322,1.0,0.298,0.854,neutral,neutral,0.339,0.428,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
10100.886821746826,0.395,0.418,0.604,0.367,1.0,0.245,0.914,neutral,neutral,0.365,0.269,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
10234.454870223999,0.39,0.401,0.604,0.371,1.0,0.257,1.0,neutral,neutral,0.365,0.269,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
10263.805150985718,0.387,0.397,0.604,0.366,1.0,0.241,1.0,neutral,neutral,0.365,0.269,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
10293.036937713623,0.394,0.394,0.576,0.358,1.0,0.222,1.0,neutral,neutral,0.326,0.276,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
10435.49919128418,0.398,0.4,0.576,0.366,1.0,0.25,1.0,neutral,neutral,0.326,0.276,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
10464.459896087646,0.4,0.403,0.576,0.37,1.0,0.263,1.0,neutral,neutral,0.326,0.276,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
10496.56343460083,0.408,0.417,0.574,0.378,1.0,0.316,1.0,neutral,neutral,0.338,0.297,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
10642.146348953247,0.399,0.405,0.574,0.362,1.0,0.264,1.0,neutral,neutral,0.338,0.297,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
10671.138286590576,0.409,0.418,0.574,0.379,1.0,0.321,1.0,neutral,neutral,0.338,0.297,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
10701.876878738403,0.421,0.431,0.55,0.375,1.0,0.356,1.0,neutral,neutral,0.328,0.336,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
10839.755535125732,0.423,0.434,0.55,0.38,1.0,0.372,1.0,neutral,neutral,0.328,0.336,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
10870.979070663452,0.427,0.439,0.55,0.386,1.0,0.392,1.0,neutral,neutral,0.328,0.336,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
10907.856702804565,0.442,0.453,0.492,0.351,1.0,0.394,1.0,neutral,neutral,0.3,0.425,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
11145.187854766846,0.454,0.469,0.492,0.374,1.0,0.469,1.0,neutral,neutral,0.3,0.425,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
11177.404642105103,0.452,0.466,0.492,0.37,1.0,0.457,1.0,neutral,neutral,0.3,0.425,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
11206.866264343262,0.45,0.474,0.504,0.367,1.0,0.446,0.955,neutral,neutral,0.318,0.427,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
11353.92713546753,0.451,0.476,0.504,0.371,1.0,0.459,0.957,neutral,neutral,0.318,0.427,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
11384.546279907227,0.454,0.475,0.504,0.38,1.0,0.49,0.993,neutral,neutral,0.318,0.427,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
11414.459705352783,0.453,0.481,0.53,0.4,1.0,0.514,0.96,neutral,neutral,0.334,0.392,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
11557.398796081543,0.452,0.48,0.53,0.399,1.0,0.509,0.963,neutral,neutral,0.334,0.392,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
11592.877626419067,0.457,0.497,0.53,0.395,1.0,0.497,0.867,neutral,neutral,0.334,0.392,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
11626.109600067139,0.442,0.51,0.591,0.401,1.0,0.471,0.762,neutral,neutral,0.404,0.36,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
12025.282621383667,0.44,0.497,0.591,0.409,1.0,0.498,0.847,forward,neutral,0.404,0.36,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
12070.038318634033,0.439,0.502,0.591,0.402,1.0,0.476,0.803,forward,neutral,0.404,0.36,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
12119.004487991333,0.449,0.501,0.659,0.515,1.0,0.595,0.934,forward,contempt,0.509,0.373,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
12402.722597122192,0.457,0.503,0.659,0.537,1.0,0.668,1.0,forward,contempt,0.509,0.373,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
12446.871519088745,0.454,0.5,0.659,0.533,1.0,0.655,1.0,forward,contempt,0.509,0.373,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
12498.194694519043,0.445,0.497,0.708,0.562,1.0,0.617,0.957,forward,contempt,0.561,0.33,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
12855.496168136597,0.419,0.458,0.708,0.522,1.0,0.483,1.0,forward,contempt,0.561,0.33,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
12898.579597473145,0.417,0.455,0.708,0.518,1.0,0.47,1.0,forward,contempt,0.561,0.33,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
12944.175481796265,0.402,0.445,0.672,0.439,1.0,0.411,1.0,forward,contempt,0.518,0.353,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
13222.302913665771,0.4,0.442,0.672,0.436,1.0,0.4,1.0,forward,contempt,0.518,0.353,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
13269.243001937866,0.394,0.434,0.672,0.424,1.0,0.362,1.0,forward,contempt,0.518,0.353,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
13306.88452720642,0.419,0.441,0.565,0.376,1.0,0.384,1.0,forward,neutral,0.37,0.367,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
13506.223678588867,0.422,0.445,0.565,0.381,1.0,0.402,1.0,neutral,neutral,0.37,0.367,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
13546.449422836304,0.429,0.454,0.565,0.394,1.0,0.446,1.0,neutral,neutral,0.37,0.367,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
13589.318752288818,0.42,0.439,0.581,0.4,1.0,0.403,1.0,neutral,neutral,0.363,0.318,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
13734.644889831543,0.419,0.437,0.581,0.398,1.0,0.398,1.0,neutral,neutral,0.363,0.318,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
13767.039775848389,0.415,0.432,0.581,0.39,1.0,0.372,1.0,neutral,neutral,0.363,0.318,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
18129.80818748474,0.474,0.534,0.577,0.463,1.0,0.552,0.707,neutral,surprise,0.32,0.266,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
18316.787481307983,0.476,0.502,0.577,0.508,1.0,0.703,1.0,neutral,surprise,0.32,0.266,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
18348.700761795044,0.475,0.5,0.577,0.506,1.0,0.695,1.0,neutral,surprise,0.32,0.266,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
18379.045486450195,0.476,0.503,0.632,0.57,1.0,0.713,1.0,neutral,surprise,0.279,0.113,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
18529.87289428711,0.448,0.465,0.632,0.523,1.0,0.556,1.0,neutral,surprise,0.279,0.113,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
18558.55441093445,0.451,0.469,0.632,0.528,1.0,0.572,1.0,neutral,surprise,0.279,0.113,True,unknown,0.0,0.0,0.0,0.0,0.0,0.0
18585.76512336731,0.444,0.456,0.652,0.541,1.0,0.516,1.0,neutral,surprise,0.235,0.04,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
18711.891889572144,0.405,0.403,0.652,0.475,1.0,0.295,1.0,neutral,surprise,0.235,0.04,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
18738.723754882812,0.382,0.371,0.652,0.436,1.0,0.167,1.0,forward,surprise,0.235,0.04,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
18766.172409057617,0.388,0.367,0.635,0.438,1.0,0.155,1.0,forward,surprise,0.184,0.029,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
18950.565814971924,0.385,0.364,0.635,0.433,1.0,0.14,1.0,neutral,surprise,0.184,0.029,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
18983.251810073853,0.384,0.363,0.635,0.432,1.0,0.137,1.0,neutral,surprise,0.184,0.029,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
19013.421058654785,0.4,0.383,0.632,0.456,1.0,0.218,1.0,neutral,surprise,0.183,0.034,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
19154.882431030273,0.399,0.382,0.632,0.455,1.0,0.215,1.0,neutral,surprise,0.183,0.034,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
19187.551021575928,0.405,0.39,0.632,0.465,1.0,0.247,1.0,neutral,surprise,0.183,0.034,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
19215.471267700195,0.396,0.376,0.618,0.436,1.0,0.187,1.0,neutral,surprise,0.187,0.06,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
19342.602014541626,0.406,0.39,0.618,0.453,1.0,0.243,1.0,forward,surprise,0.187,0.06,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
19380.630254745483,0.398,0.378,0.618,0.439,1.0,0.197,1.0,forward,surprise,0.187,0.06,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
19414.302110671997,0.428,0.445,0.604,0.444,1.0,0.289,0.816,forward,surprise,0.245,0.132,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
19643.393516540527,0.439,0.468,0.604,0.456,1.0,0.329,0.763,forward,surprise,0.245,0.132,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
19678.394079208374,0.447,0.483,0.604,0.463,1.0,0.352,0.72,forward,surprise,0.245,0.132,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
19714.465141296387,0.454,0.505,0.636,0.5,1.0,0.381,0.664,forward,surprise,0.202,0.042,False,unknown,0.0,0.0,0.0,0.0,0.0,0.0
