timestamp_ms,performance_score,confidence_score,stress_score,engagement_score,posture_score,openness_score,fidget_score,lean,dominant_emotion,face_stress,face_confidence,eye_contact,tone_label,pitch_mean,pitch_variance,energy,speaking_rate,pause_ratio,tone_overall
5695.456743240356,0.469,0.511,0.632,0.538,1.0,0.502,0.713,neutral,happy,0.483,0.3,True,hesitant,2285.71,0.0,0.0,0.2009,1.0,0.265
5725.823879241943,0.469,0.517,0.635,0.536,1.0,0.501,0.68,neutral,happy,0.493,0.304,True,hesitant,2285.71,0.0,0.0,0.2009,1.0,0.265
5853.394508361816,0.486,0.52,0.635,0.588,1.0,0.675,0.837,neutral,happy,0.493,0.304,True,hesitant,2285.71,0.0,0.0,0.2009,1.0,0.265
5883.787393569946,0.483,0.518,0.635,0.581,1.0,0.651,0.829,neutral,happy,0.493,0.304,True,hesitant,2285.71,0.0,0.0,0.2009,1.0,0.265
5912.012577056885,0.495,0.538,0.642,0.604,1.0,0.708,0.792,neutral,happy,0.524,0.343,True,hesitant,2285.71,0.0,0.0,0.2009,1.0,0.265
6187.19744682312,0.477,0.493,0.642,0.596,1.0,0.68,1.0,neutral,happy,0.524,0.343,True,hesitant,2285.71,0.0,0.0,0.2009,1.0,0.265
6232.685804367065,0.487,0.506,0.642,0.617,1.0,0.75,1.0,neutral,happy,0.524,0.343,True,hesitant,2285.71,0.0,0.0,0.2009,1.0,0.265
6286.818265914917,0.494,0.512,0.634,0.622,1.0,0.78,1.0,neutral,happy,0.507,0.343,True,hesitant,2285.71,0.0,0.0,0.2009,1.0,0.265
6679.360628128052,0.513,0.535,0.634,0.66,1.0,0.905,1.0,neutral,happy,0.507,0.343,True,hesitant,2285.71,0.0,0.0,0.2009,1.0,0.265
6736.543655395508,0.505,0.526,0.634,0.644,1.0,0.853,1.0,neutral,happy,0.507,0.343,True,hesitant,2285.71,0.0,0.0,0.2009,1.0,0.265
6795.905828475952,0.541,0.538,0.529,0.626,1.0,0.778,1.0,neutral,surprise,0.437,0.168,True,hesitant,2133.37,278518.03,0.0,0.194,1.0,0.435
7130.809545516968,0.534,0.529,0.529,0.613,1.0,0.734,1.0,neutral,surprise,0.437,0.168,True,hesitant,2133.37,278518.03,0.0,0.194,1.0,0.435
7184.133052825928,0.48,0.463,0.529,0.51,1.0,0.392,1.0,neutral,surprise,0.437,0.168,True,hesitant,2133.37,278518.03,0.0,0.194,1.0,0.435
7233.285665512085,0.493,0.478,0.528,0.534,1.0,0.467,1.0,neutral,surprise,0.447,0.214,True,hesitant,2133.37,278518.03,0.0,0.194,1.0,0.435
7485.247373580933,0.488,0.472,0.528,0.525,1.0,0.438,1.0,neutral,surprise,0.447,0.214,True,hesitant,2133.37,278518.03,0.0,0.194,1.0,0.435
7524.267911911011,0.489,0.474,0.528,0.528,1.0,0.447,1.0,neutral,surprise,0.447,0.214,True,hesitant,2133.37,278518.03,0.0,0.194,1.0,0.435
7567.436456680298,0.483,0.468,0.531,0.518,1.0,0.416,1.0,neutral,surprise,0.454,0.206,True,hesitant,2133.37,278518.03,0.0,0.194,1.0,0.435
7744.946718215942,0.502,0.491,0.531,0.554,1.0,0.534,1.0,neutral,surprise,0.454,0.206,True,hesitant,2133.37,278518.03,0.0,0.194,1.0,0.435
7773.48780632019,0.506,0.496,0.531,0.562,1.0,0.561,1.0,neutral,surprise,0.454,0.206,True,hesitant,2133.37,278518.03,0.0,0.194,1.0,0.435
7802.558183670044,0.482,0.466,0.531,0.516,1.0,0.404,1.0,neutral,surprise,0.457,0.218,True,hesitant,2133.37,278518.03,0.0,0.194,1.0,0.435
7929.1040897369385,0.482,0.466,0.531,0.516,1.0,0.405,1.0,neutral,surprise,0.457,0.218,True,hesitant,2133.37,278518.03,0.0,0.194,1.0,0.435
7959.472179412842,0.456,0.434,0.531,0.466,1.0,0.24,1.0,neutral,surprise,0.457,0.218,True,hesitant,2133.37,278518.03,0.0,0.194,1.0,0.435
12711.893558502197,0.412,0.391,0.601,0.452,1.0,0.199,1.0,neutral,surprise,0.22,0.037,True,hesitant,2056.7,394955.91,0.0,0.1969,1.0,0.338
12742.775678634644,0.402,0.379,0.601,0.433,1.0,0.134,1.0,neutral,surprise,0.22,0.037,True,hesitant,2056.7,394955.91,0.0,0.1969,1.0,0.338
12775.157451629639,0.388,0.381,0.618,0.402,1.0,0.139,1.0,neutral,surprise,0.404,0.122,True,hesitant,2056.7,394955.91,0.0,0.1969,1.0,0.338
12909.130573272705,0.395,0.389,0.618,0.418,1.0,0.191,1.0,neutral,surprise,0.404,0.122,True,hesitant,2056.7,394955.91,0.0,0.1969,1.0,0.338
12940.370082855225,0.405,0.401,0.618,0.437,1.0,0.255,1.0,neutral,surprise,0.404,0.122,True,hesitant,2056.7,394955.91,0.0,0.1969,1.0,0.338
12974.364519119263,0.409,0.399,0.624,0.46,1.0,0.249,1.0,neutral,surprise,0.398,0.051,True,hesitant,2056.7,394955.91,0.0,0.1969,1.0,0.338
13105.994462966919,0.409,0.398,0.624,0.459,1.0,0.244,1.0,neutral,surprise,0.398,0.051,True,hesitant,2056.7,394955.91,0.0,0.1969,1.0,0.338
13138.115882873535,0.407,0.396,0.624,0.455,1.0,0.231,1.0,neutral,surprise,0.398,0.051,True,hesitant,2056.7,394955.91,0.0,0.1969,1.0,0.338
13174.744844436646,0.4,0.398,0.636,0.446,1.0,0.243,1.0,neutral,surprise,0.492,0.078,False,hesitant,2056.7,394955.91,0.0,0.1969,1.0,0.338
13306.397914886475,0.397,0.394,0.636,0.439,1.0,0.218,1.0,neutral,surprise,0.492,0.078,False,hesitant,2056.7,394955.91,0.0,0.1969,1.0,0.338
13338.09232711792,0.397,0.394,0.636,0.439,1.0,0.219,1.0,neutral,surprise,0.492,0.078,False,hesitant,2056.7,394955.91,0.0,0.1969,1.0,0.338
13371.094942092896,0.401,0.387,0.603,0.421,1.0,0.18,1.0,neutral,surprise,0.299,0.103,False,hesitant,2056.7,394955.91,0.0,0.1969,1.0,0.338
13502.934455871582,0.41,0.398,0.603,0.439,1.0,0.24,1.0,neutral,surprise,0.299,0.103,False,hesitant,2056.7,394955.91,0.0,0.1969,1.0,0.338
13534.764289855957,0.407,0.395,0.603,0.434,1.0,0.225,1.0,neutral,surprise,0.299,0.103,False,hesitant,2056.7,394955.91,0.0,0.1969,1.0,0.338
13568.553686141968,0.408,0.408,0.625,0.447,1.0,0.216,0.915,neutral,surprise,0.409,0.06,False,hesitant,2056.7,394955.91,0.0,0.1969,1.0,0.338
13685.293674468994,0.405,0.402,0.625,0.443,1.0,0.205,0.937,neutral,surprise,0.409,0.06,False,hesitant,2056.7,394955.91,0.0,0.1969,1.0,0.338
13714.761972427368,0.408,0.411,0.625,0.443,1.0,0.204,0.885,neutral,surprise,0.409,0.06,False,hesitant,2056.7,394955.91,0.0,0.1969,1.0,0.338
13744.1885471344,0.412,0.423,0.618,0.433,1.0,0.211,0.826,neutral,surprise,0.386,0.091,False,hesitant,2056.7,394955.91,0.0,0.1969,1.0,0.338
13869.115352630615,0.414,0.433,0.618,0.428,1.0,0.196,0.75,neutral,surprise,0.386,0.091,False,hesitant,2056.7,394955.91,0.0,0.1969,1.0,0.338
13900.198459625244,0.413,0.434,0.618,0.424,1.0,0.183,0.731,neutral,surprise,0.386,0.091,False,hesitant,2056.7,394955.91,0.0,0.1969,1.0,0.338
13949.80001449585,0.477,0.482,0.52,0.466,1.0,0.192,0.701,neutral,surprise,0.337,0.051,False,hesitant,1228.75,956933.45,0.0086,0.1592,0.67,0.435
14125.479459762573,0.483,0.485,0.52,0.484,1.0,0.253,0.745,neutral,surprise,0.337,0.051,False,hesitant,1228.75,956933.45,0.0086,0.1592,0.67,0.435
14154.12974357605,0.475,0.466,0.52,0.479,1.0,0.235,0.824,neutral,surprise,0.337,0.051,False,hesitant,1228.75,956933.45,0.0086,0.1592,0.67,0.435
14183.248043060303,0.475,0.461,0.49,0.449,1.0,0.274,0.883,neutral,surprise,0.267,0.155,False,hesitant,1228.75,956933.45,0.0086,0.1592,0.67,0.435
14312.294721603394,0.485,0.472,0.49,0.471,1.0,0.347,0.902,neutral,surprise,0.267,0.155,False,hesitant,1228.75,956933.45,0.0086,0.1592,0.67,0.435
14343.025922775269,0.482,0.469,0.49,0.466,1.0,0.33,0.9,neutral,surprise,0.267,0.155,False,hesitant,1228.75,956933.45,0.0086,0.1592,0.67,0.435
14371.76775932312,0.477,0.476,0.502,0.455,1.0,0.35,0.89,neutral,surprise,0.347,0.219,False,hesitant,1228.75,956933.45,0.0086,0.1592,0.67,0.435
14505.749464035034,0.478,0.471,0.502,0.463,1.0,0.377,0.939,neutral,surprise,0.347,0.219,False,hesitant,1228.75,956933.45,0.0086,0.1592,0.67,0.435
14535.456657409668,0.483,0.477,0.502,0.474,1.0,0.413,0.945,neutral,surprise,0.347,0.219,False,hesitant,1228.75,956933.45,0.0086,0.1592,0.67,0.435
14566.953182220459,0.486,0.498,0.529,0.491,1.0,0.446,0.878,neutral,contempt,0.455,0.283,True,hesitant,1228.75,956933.45,0.0086,0.1592,0.67,0.435
14719.078063964844,0.497,0.497,0.529,0.526,1.0,0.562,1.0,neutral,contempt,0.455,0.283,True,hesitant,1228.75,956933.45,0.0086,0.1592,0.67,0.435
14746.678829193115,0.511,0.514,0.529,0.553,1.0,0.652,1.0,neutral,contempt,0.455,0.283,True,hesitant,1228.75,956933.45,0.0086,0.1592,0.67,0.435
14775.045394897461,0.502,0.526,0.514,0.493,1.0,0.677,1.0,neutral,neutral,0.441,0.398,True,hesitant,1228.75,956933.45,0.0086,0.1592,0.67,0.435
14902.985095977783,0.499,0.522,0.514,0.486,1.0,0.655,1.0,neutral,neutral,0.441,0.398,True,hesitant,1228.75,956933.45,0.0086,0.1592,0.67,0.435
14936.869144439697,0.497,0.521,0.514,0.483,1.0,0.646,1.0,neutral,neutral,0.441,0.398,True,hesitant,1228.75,956933.45,0.0086,0.1592,0.67,0.435
14971.185207366943,0.51,0.509,0.557,0.588,1.0,0.605,1.0,neutral,happy,0.543,0.355,True,hesitant,1228.75,956933.45,0.0086,0.1592,0.67,0.435
15090.374946594238,0.52,0.522,0.557,0.609,1.0,0.675,1.0,neutral,happy,0.543,0.355,True,hesitant,1228.75,956933.45,0.0086,0.1592,0.67,0.435
15116.520881652832,0.522,0.524,0.557,0.613,1.0,0.689,1.0,neutral,happy,0.543,0.355,True,hesitant,1228.75,956933.45,0.0086,0.1592,0.67,0.435
15144.709587097168,0.524,0.525,0.559,0.621,1.0,0.697,1.0,neutral,happy,0.548,0.346,True,hesitant,1228.75,956933.45,0.0086,0.1592,0.67,0.435
15284.867525100708,0.526,0.527,0.559,0.624,1.0,0.708,1.0,neutral,happy,0.548,0.346,True,hesitant,1228.75,956933.45,0.0086,0.1592,0.67,0.435
15315.430879592896,0.532,0.537,0.559,0.634,1.0,0.74,0.977,neutral,happy,0.548,0.346,True,hesitant,1228.75,956933.45,0.0086,0.1592,0.67,0.435
15344.618320465088,0.536,0.551,0.557,0.627,1.0,0.744,0.901,neutral,happy,0.543,0.352,True,hesitant,1228.75,956933.45,0.0086,0.1592,0.67,0.435
15481.381893157959,0.536,0.553,0.557,0.626,1.0,0.74,0.886,neutral,happy,0.543,0.352,True,hesitant,1228.75,956933.45,0.0086,0.1592,0.67,0.435
15509.30404663086,0.534,0.549,0.557,0.622,1.0,0.728,0.9,neutral,happy,0.543,0.352,True,hesitant,1228.75,956933.45,0.0086,0.1592,0.67,0.435
15541.810750961304,0.516,0.569,0.509,0.483,1.0,0.668,0.751,neutral,neutral,0.432,0.411,True,hesitant,1228.75,956933.45,0.0086,0.1592,0.67,0.435
15692.7490234375,0.519,0.574,0.509,0.487,1.0,0.68,0.734,neutral,neutral,0.432,0.411,True,hesitant,1228.75,956933.45,0.0086,0.1592,0.67,0.435
15733.39319229126,0.516,0.589,0.509,0.461,1.0,0.595,0.56,neutral,neutral,0.432,0.411,True,hesitant,1228.75,956933.45,0.0086,0.1592,0.67,0.435
15774.341583251953,0.537,0.594,0.481,0.492,1.0,0.629,0.605,neutral,neutral,0.415,0.366,True,hesitant,742.9,744604.44,0.01,0.1442,0.604,0.479
15946.768045425415,0.527,0.584,0.481,0.471,1.0,0.56,0.589,neutral,neutral,0.415,0.366,True,hesitant,742.9,744604.44,0.01,0.1442,0.604,0.479
15976.83048248291,0.531,0.594,0.481,0.473,1.0,0.566,0.54,neutral,neutral,0.415,0.366,True,hesitant,742.9,744604.44,0.01,0.1442,0.604,0.479
16008.428812026978,0.527,0.583,0.488,0.479,1.0,0.531,0.556,neutral,neutral,0.427,0.328,True,hesitant,742.9,744604.44,0.01,0.1442,0.604,0.479
16142.778396606445,0.524,0.578,0.488,0.474,1.0,0.514,0.569,neutral,neutral,0.427,0.328,True,hesitant,742.9,744604.44,0.01,0.1442,0.604,0.479
16168.983459472656,0.519,0.569,0.488,0.469,1.0,0.497,0.605,neutral,neutral,0.427,0.328,True,hesitant,742.9,744604.44,0.01,0.1442,0.604,0.479
16201.19857788086,0.523,0.569,0.493,0.487,1.0,0.525,0.632,neutral,neutral,0.438,0.315,True,hesitant,742.9,744604.44,0.01,0.1442,0.604,0.479
16329.870223999023,0.526,0.574,0.493,0.493,1.0,0.543,0.62,neutral,neutral,0.438,0.315,True,hesitant,742.9,744604.44,0.01,0.1442,0.604,0.479
16360.505104064941,0.519,0.562,0.493,0.483,1.0,0.512,0.655,neutral,neutral,0.438,0.315,True,hesitant,742.9,744604.44,0.01,0.1442,0.604,0.479
16391.52431488037,0.512,0.551,0.483,0.46,1.0,0.471,0.677,neutral,neutral,0.411,0.32,True,hesitant,742.9,744604.44,0.01,0.1442,0.604,0.479
16524.47772026062,0.518,0.558,0.483,0.472,1.0,0.509,0.675,neutral,neutral,0.411,0.32,True,hesitant,742.9,744604.44,0.01,0.1442,0.604,0.479
16553.807020187378,0.521,0.561,0.483,0.479,1.0,0.532,0.682,neutral,neutral,0.411,0.32,True,hesitant,742.9,744604.44,0.01,0.1442,0.604,0.479
16583.446502685547,0.524,0.567,0.477,0.475,1.0,0.555,0.681,neutral,neutral,0.402,0.351,True,hesitant,742.9,744604.44,0.01,0.1442,0.604,0.479
16718.02806854248,0.524,0.567,0.477,0.475,1.0,0.555,0.679,neutral,neutral,0.402,0.351,True,hesitant,742.9,744604.44,0.01,0.1442,0.604,0.479
16746.772050857544,0.523,0.575,0.477,0.463,1.0,0.515,0.595,neutral,neutral,0.402,0.351,True,hesitant,742.9,744604.44,0.01,0.1442,0.604,0.479
16776.787757873535,0.525,0.578,0.474,0.463,1.0,0.527,0.584,neutral,neutral,0.391,0.34,True,hesitant,742.9,744604.44,0.01,0.1442,0.604,0.479
